"A","B","jc1.x","jc2.x","jc3.x","jc4.x","qor","ci_low.x","ci_high.x","jc1.y","jc2.y","jc3.y","jc4.y","aor","ci_low.y","ci_high.y","sfx","share_2x2"
"Potentilla_reptans","Trifolium_repens",48,30,239,128,-0.154429658766158,-0.658585197101334,0.349725879569018,28,5,49,7,-0.22314355131421,-1.46117424560252,1.0148871429741,"no",48
"Prunella_vulgaris","Ranunculus_acris",93,31,201,120,0.58279912339108,0.117658414926254,1.04793983185591,46,2,35,6,1.37190562366779,-0.287714727540559,3.03152597487614,"yes",93
"Prunella_vulgaris","Ranunculus_repens",92,32,215,106,0.348853740233718,-0.115813816358989,0.813521296826425,42,6,38,3,-0.593063722002963,-2.04680420899119,0.860676764985266,"no",92
"Prunella_vulgaris","Rhytidiadelphus_squarrosus",26,98,12,309,1.92156368646066,1.20078664607526,2.64234072684605,14,34,3,38,1.65167067605737,0.321626952915327,2.98171439919942,"yes",26
"Prunella_vulgaris","Rumex_acetosa",69,55,178,143,0.00783439933261059,-0.409261504725867,0.424930303391089,41,7,32,9,0.499150592185487,-0.59144190981517,1.58974309418614,"no",69
"Prunella_vulgaris","Stellaria_graminea",48,76,122,199,0.0297514506127957,-0.396128519516835,0.455631420742427,33,15,28,13,0.0212022076506029,-0.876141918193257,0.918546333494462,"no",48
"Prunella_vulgaris","Taraxacum_officinale",53,71,99,222,0.515169568248496,0.0877369934135981,0.942602143083394,32,16,28,13,-0.0741079721537218,-0.964533540243325,0.816317595935881,"yes",53
"Prunella_vulgaris","Trifolium_pratense",54,70,64,257,1.13068180605046,0.682358707534538,1.57900490456639,29,19,15,26,0.972903187739306,0.113531933843782,1.83227444163483,"yes",54
"Prunella_vulgaris","Trifolium_repens",94,30,193,128,0.73143747562258,0.263635614091278,1.19923933715388,42,6,35,6,0.182321556793955,-1.03495408988596,1.39959720347387,"yes",94
"Prunella_vulgaris","Veronica_serpyllifolia",27,97,22,299,1.33052700753332,0.722783683796955,1.93827033126968,23,25,8,33,1.33368441084759,0.375925459874728,2.29144336182046,"yes",27
"Ranunculus_acris","Ranunculus_repens",208,86,99,52,0.239314651894648,-0.179994257731722,0.658623561521017,73,8,7,1,0.265107750413242,-1.95372632574799,2.48394182657447,"no",208
"Ranunculus_acris","Rumex_acetosa",191,103,56,95,1.14606964068239,0.738089161834784,1.55405011952999,67,14,6,2,0.467023001107598,-1.23380149898037,2.16784750119557,"yes",191
"Ranunculus_acris","Stellaria_graminea",117,177,53,98,0.200699767342377,-0.207002528094345,0.608402062779099,57,24,4,4,0.864997437486605,-0.600698014472887,2.3306928894461,"no",117
"Ranunculus_acris","Taraxacum_officinale",106,188,46,105,0.252316084950546,-0.16813041834337,0.672762588244463,56,25,4,4,0.806475865866949,-0.65744489701607,2.27039662874997,"no",106
"Ranunculus_acris","Trifolium_pratense",104,190,14,137,1.67829042319375,1.07862527928484,2.27795556710266,42,39,2,6,1.17272026082183,-0.485904439776799,2.83134496142046,"yes",104
"Ranunculus_acris","Trifolium_repens",207,87,80,71,0.747463916978219,0.341456751771887,1.15347108218455,71,10,6,2,0.86148249537916,-0.870375959841759,2.59334095060008,"yes",207
"Ranunculus_acris","Veronica_serpyllifolia",32,262,17,134,-0.037982145066675,-0.661967499642005,0.586003209508655,29,52,2,6,0.514664400073156,-1.14888979359197,2.17821859373828,"no",32
"Ranunculus_bulbosus","Rumex_acetosa",24,11,223,187,0.604095402944043,-0.135548600371504,1.34373940625959,13,3,60,13,-0.0630581359671369,-1.45430771264825,1.32819144071398,"no",24
"Ranunculus_bulbosus","Trifolium_repens",29,6,258,152,1.04645729668308,0.144848047132557,1.9480665462336,15,1,62,11,0.978811088855489,-1.14460698600062,3.10222916371159,"yes",29
"Ranunculus_repens","Rumex_acetosa",170,137,77,61,-0.0171140464582357,-0.421473393132044,0.387245300215573,66,14,7,2,0.297834443915799,-1.37614466605125,1.97181355388284,"no",170
"Ranunculus_repens","Rumex_obtusifolius",26,281,7,131,0.549029042833575,-0.310942009801783,1.40900009546893,16,64,1,8,0.693147180559945,-1.45671909435112,2.84301345547102,"no",26
"Ranunculus_repens","Senecio_jacobaea",24,283,8,130,0.320699841480454,-0.505975423784766,1.14737510674567,15,65,2,7,-0.213574100298059,-1.88234856232946,1.45520036173335,"no",24
"Ranunculus_repens","Stellaria_graminea",132,175,38,100,0.685599974924562,0.249061583548574,1.12213836630055,56,24,5,4,0.624154309072994,-0.774912046274981,2.02322066442097,"yes",132
"Ranunculus_repens","Taraxacum_officinale",113,194,39,99,0.391087863653956,-0.0460678597893792,0.828243587097291,57,23,3,6,1.60070423246535,0.132636598401918,3.06877186652877,"no",113
"Ranunculus_repens","Trifolium_dubium",22,285,5,133,0.719464488877319,-0.273159151073953,1.71208812882859,9,71,1,8,0.0139862419747399,-2.17753183613869,2.20550432008817,"no",22
"Ranunculus_repens","Trifolium_pratense",90,217,28,110,0.488188172407018,0.00599391008680683,0.970382434727229,38,42,6,3,-0.793230639116928,-2.24697112610516,0.660509847871301,"no",90
"Ranunculus_repens","Trifolium_repens",217,90,70,68,0.851100146336942,0.436658608966525,1.26554168370736,71,9,6,3,1.37230811914515,-0.177450406141278,2.92206664443158,"yes",217
"Ranunculus_repens","Veronica_chamaedrys",46,261,10,128,0.813566160091973,0.0977419376570091,1.52939038252694,20,60,2,7,0.154150679827258,-1.49682075138125,1.80512211103577,"yes",46
"Ranunculus_repens","Veronica_serpyllifolia",42,265,7,131,1.08722696644298,0.260130562581895,1.91432337030407,29,51,2,7,0.688233165757516,-0.948041400357022,2.32450773187205,"yes",42
"Ranunculus_repens","Vicia_tetrasperma",21,286,8,130,0.176623535679317,-0.663683711936857,1.01693078329549,10,70,2,7,-0.693147180559945,-2.39862072183814,1.01232636071825,"no",21
"Rhytidiadelphus_squarrosus","Rumex_acetosa",24,14,223,184,0.346760486881554,-0.340678116461194,1.0341990902243,14,3,59,13,0.0278569545029663,-1.35617804868438,1.41189195769032,"no",24
"Rhytidiadelphus_squarrosus","Trifolium_repens",28,10,259,148,0.470003629245736,-0.279762460404356,1.21976971889583,16,1,61,11,1.05961013086484,-1.06027510490069,3.17949536663037,"no",28
"Rumex_acetosa","Stellaria_graminea",122,125,48,150,1.11514159061932,0.70542788009676,1.52485530114188,55,18,6,10,1.6277870511023,0.484241616230485,2.77133248597411,"yes",122
"Rumex_acetosa","Taraxacum_officinale",81,166,71,127,-0.136031424266829,-0.529636798111857,0.2575739495782,47,26,13,3,-0.87428600510485,-2.21798650819609,0.469414497986384,"no",81
"Rumex_acetosa","Trifolium_pratense",79,168,39,159,0.650826429154348,0.210192697853844,1.09146016045485,38,35,6,10,0.593063722002963,-0.518368418754525,1.70449586276045,"yes",79
"Rumex_acetosa","Trifolium_repens",155,92,132,66,-0.171510640689739,-0.563747977996189,0.220726696616711,63,10,14,2,-0.105360515657826,-1.73027213718614,1.51955110587049,"no",155
"Rumex_acetosa","Veronica_chamaedrys",35,212,21,177,0.330389081667807,-0.246254692990841,0.907032856326456,17,56,5,11,-0.403680986314663,-1.59201294087307,0.784650968243742,"no",35
"Rumex_acetosa","Veronica_serpyllifolia",25,222,24,174,-0.202800088137495,-0.797033486803971,0.391433310528981,23,50,8,8,-0.776528789498996,-1.87391572534092,0.320858146342925,"no",25
"Senecio_jacobaea","Trifolium_repens",23,9,264,149,0.366266841392073,-0.430102794448001,1.16263647723215,14,3,63,9,-0.405465108108164,-1.83471510567876,1.02378488946243,"no",23
"Stellaria_graminea","Taraxacum_officinale",55,115,97,178,-0.130526371342077,-0.536036711902989,0.274983969218836,42,19,18,10,0.205443974214809,-0.73861024169289,1.14949819012251,"no",55
"Stellaria_graminea","Trifolium_pratense",49,121,69,206,0.189799416706207,-0.239703396251682,0.619302229664096,32,29,12,16,0.386122145265033,-0.515405612960178,1.28764990349024,"no",49
"Stellaria_graminea","Trifolium_repens",113,57,174,101,0.140401768504521,-0.261477262907866,0.542280799916907,53,8,24,4,0.099090902644231,-1.19441197154453,1.39259377683299,"no",113
"Stellaria_graminea","Veronica_chamaedrys",43,127,13,262,1.92040817553453,1.26484838306027,2.57596796800879,20,41,2,26,1.84710956431122,0.312726493781094,3.38149263484135,"yes",43
"Taraxacum_officinale","Trifolium_pratense",52,100,66,227,0.581368808048313,0.148445799072578,1.01429181702405,32,28,12,17,0.481838086892738,-0.414465323745405,1.37814149753088,"yes",52
"Taraxacum_officinale","Trifolium_repens",122,30,165,128,1.14890845309014,0.687566083297462,1.61025082288281,54,6,23,6,0.853489830635125,-0.378865702898358,2.08584536416861,"yes",122
"Taraxacum_officinale","Veronica_chamaedrys",21,131,35,258,0.166936637954475,-0.413501512629761,0.747374788538711,17,43,5,24,0.640629146276499,-0.474585035904943,1.75584332845794,"no",21
"Taraxacum_officinale","Veronica_serpyllifolia",28,124,21,272,1.07320257314274,0.468853743486898,1.67755140279859,26,34,5,24,1.30035193131917,0.209880130622499,2.39082373201583,"yes",28
"Trifolium_pratense","Trifolium_repens",105,13,182,145,1.86173804803977,1.24554339990859,2.47793269617094,43,1,34,11,2.63273486387577,0.536747236571116,4.72872249118043,"yes",105
"Trifolium_repens","Veronica_chamaedrys",41,246,15,143,0.463034959929642,-0.163291491267506,1.08936141112679,20,57,2,10,0.562118918153541,-1.0392668852143,2.16350472152138,"no",41
"Trifolium_repens","Veronica_serpyllifolia",46,241,3,155,2.28865729124958,1.10342687402967,3.47388770846949,29,48,2,10,1.10553273151268,-0.481118553064547,2.69218401608991,"yes",46
