"","odds_ratio","ci_low","ci_high"
"8667",0.671735241502683,0.156712485815662,2.87933812247379
"8668",0.962962962962963,0.126731114748829,7.31704814461892
"8669",1.01434159061278,0.235003054001419,4.37819358058489
"8670",1.78515007898894,0.207435466777184,15.3626612364089
"8671",0.0891692954784437,0.0292732924440259,0.271618345333911
"8672",0.599047469513791,0.379674194662233,0.94517319263724
"8673",0.543367346938776,0.27309635613943,1.08111319350063
"8674",0.950875950194807,0.700981843133913,1.28985519598708
"8675",0.198287516899504,0.0574943645202099,0.683857273426346
"8676",Inf,NA,Inf
"8677",0.946796959826276,0.433353694287417,2.06857468842006
"8678",1.78521391043282,0.982614239992405,3.24337728509561
"8679",Inf,NA,Inf
"8680",Inf,NA,Inf
"8681",Inf,NA,Inf
"8682",Inf,NA,Inf
"8683",Inf,NA,Inf
"8684",Inf,NA,Inf
"8685",0.709779179810726,0.12912016835609,3.90168701378575
"8686",1.13052441695658,0.594265443297819,2.15069792758333
"8687",0.385704175513093,0.154690697069865,0.961710780455301
"8688",0.354788069073783,0.0220985296958678,5.6960610361621
"8689",Inf,NA,Inf
"8690",Inf,NA,Inf
"8691",0.710691823899371,0.0641321020320184,7.8756637090306
"8692",Inf,NA,Inf
"8693",0.176751145609277,0.0776186679570286,0.402492960733204
"8694",Inf,NA,Inf
"8695",Inf,NA,Inf
"8696",2.14556962025316,0.256896984053432,17.9195135836855
"8697",1.80078465562337,1.3100533250316,2.4753384568146
"8698",0.300483870967742,0.155937368568097,0.579018086176883
"8699",1.74489795918367,1.2392637941317,2.45683679486224
"8700",0.354788069073783,0.0220985296958678,5.6960610361621
"8701",1.42586750788644,0.158528489974,12.8248124383177
"8702",2.25259515570934,1.13277483136018,4.47942944621429
"8703",2.02285714285714,1.42131870333794,2.87898204026886
"8704",2.9564890820323,2.16013073456624,4.04643457560514
"8705",0.176609105180534,0.0159368058361629,1.95715354465149
"8706",0.503822222222222,0.212393498292495,1.1951252446314
"8707",Inf,NA,Inf
"8708",Inf,NA,Inf
"8709",Inf,NA,Inf
"8710",1.01964949548593,0.670816822279673,1.5498792801759
"8711",Inf,NA,Inf
"8712",Inf,NA,Inf
"8713",0.352755905511811,0.0706834146953334,1.76047987225599
"8714",Inf,NA,Inf
"8715",2.19292253040033,1.19210895209439,4.03395110479517
"8716",1.28175250524353,0.546652958426808,3.00536100531877
"8717",Inf,NA,Inf
"8718",0.663088208981929,0.291294085039075,1.50942293535374
"8719",0.354788069073783,0.0220985296958678,5.6960610361621
"8720",1.0981981981982,0.600589513325166,2.00809247542224
"8721",0.709779179810726,0.12912016835609,3.90168701378575
"8722",1.06771653543307,0.110495893058482,10.317293869319
"8723",Inf,NA,Inf
"8724",0.161684210526316,0.0188095307405829,1.38981584889384
"8725",13.3548387096774,2.35611045685244,75.6975193768127
"8726",1.9475,0.224737595362181,16.8763763974946
"8727",Inf,NA,Inf
"8728",85.7,6.64888113675258,1104.62043897918
"8729",0.398606271777003,0.0463502033263283,3.42796683719637
"8730",5.81617647058824,1.04629631361296,32.331098080823
"8731",2.07885304659498,0.416913833928981,10.3657629889859
"8732",Inf,NA,Inf
"8733",1.77471264367816,0.204979496670466,15.3654634672782
"8734",6.77966101694915,1.21658344060939,37.7810530461575
"8735",21.035864978903,7.77985361287324,56.8786557472525
"8736",0.468905472636816,0.182806383381649,1.20276074719844
"8737",19.640625,4.76583355136234,80.9415910634049
"8738",9.7265625,2.57588038704714,36.727644087099
"8739",1.82444444444444,0.234248477188145,14.2096869564309
"8740",0.152080344332855,0.0349155811023078,0.662410030199128
"8741",4.34464285714286,1.20951743019406,15.6061591878788
"8742",1.47012987012987,0.584748676244406,3.69608675119894
"8743",11.6944444444444,1.24431062414939,109.908272267374
"8744",0.6256038647343,0.082270526513837,4.75723460338698
"8745",1.88901098901099,0.758838229271853,4.70240214443112
"8746",0.35595390524968,0.141576016484983,0.894948069653717
"8747",4.11739441660701,1.62442131752626,10.4362929733791
"8748",1.72790697674419,0.699344910419405,4.26922749532945
"8749",1.60907451923077,1.02420409425438,2.52793444486531
"8750",15.8323529411765,4.54169264160604,55.1916255533618
"8751",0.19521800281294,0.0471662040574049,0.807995245406859
"8752",1.50517598343685,0.687194628623811,3.29681671937998
"8753",Inf,NA,Inf
"8754",3.11576354679803,1.09583431419582,8.85898748907094
"8755",2.62674418604651,1.02688882248437,6.71911590413106
"8756",1.4047619047619,0.167244543461371,11.799225064261
"8757",1.1336170212766,0.734254729436363,1.75019308614395
"8758",5.60149572649573,2.78391377201395,11.2707349952334
"8759",1.98736338797814,1.28469218298578,3.07436543024383
"8760",Inf,NA,Inf
"8761",2.11263736263736,0.233597599582232,19.1065175070011
"8762",0.486914600550964,0.173260427563801,1.3683784090998
"8763",1.52565270188221,0.980748366357834,2.3733061880128
"8764",0.718991544327437,0.461647114404679,1.11979220639338
"8765",Inf,NA,Inf
"8766",3.46925566343042,2.15411961502508,5.58731036767608
"8767",8.48351648351648,0.526116227439066,136.794966915236
"8768",17.5227272727273,3.16395247082597,97.0450643318998
"8769",2.24112676056338,1.25439535400226,4.00403998698504
"8770",0.130586080586081,0.0178813722257718,0.953658602232824
"8771",17.5227272727273,3.16395247082597,97.0450643318998
"8772",1.02247807017544,0.522429874982653,2.00115164551874
"8773",5.35947712418301,1.1148651370855,25.764546839927
"8774",1.51423149905123,0.34796808344394,6.58938891758545
"8775",1.59804753820034,0.603617421025505,4.23075253528884
"8776",23.6571428571429,1.44954085610152,386.094952624135
"8777",23.6571428571429,1.44954085610152,386.094952624135
"8778",Inf,NA,Inf
"8779",2.56747860434496,0.956204016706805,6.89387020823446
"8780",Inf,NA,Inf
"8781",Inf,NA,Inf
"8782",23.6571428571429,1.44954085610152,386.094952624135
"8783",Inf,NA,Inf
"8784",10.2903811252269,4.00989614668412,26.4076524251108
"8785",16.1960784313725,2.61945014325372,100.140465444913
"8786",2.77809798270893,1.37052875607766,5.63127797742767
"8787",6.21357063403782,2.52624146535324,15.2829650505236
"8788",11.8142857142857,1.04612950073378,133.422627734781
"8789",0.876823104693141,0.425223309748602,1.80803530591551
"8790",0.17921146953405,0.0544833250951084,0.589478537818487
"8791",0.17871704267464,0.0849410129319077,0.376023080487318
"8792",13.0988505747126,4.9624951969875,34.575325429596
"8793",Inf,NA,Inf
"8794",5.89285714285714,0.64174875212897,54.1111536110066
"8795",2.16615384615385,1.01941281323899,4.60286787086625
